seed,cenario,sample,y_true,y_pred,prob_0,prob_1,prob_2
65,EffNet_RecPlot + EffNet_RecPlot,57,2,1,0.09399981796741486,0.7558159828186035,0.15018418431282043
65,EffNet_RecPlot + EffNet_RecPlot,58,2,0,0.7566856145858765,0.09790889918804169,0.14540550112724304
87,MobileNet_Original + MobileNet_RecPlot,0,0,0,0.4142400920391083,0.22070619463920593,0.3650537133216858
87,MobileNet_Original + MobileNet_RecPlot,1,0,2,0.28387367725372314,0.2780059576034546,0.4381203353404999
87,MobileNet_Original + MobileNet_RecPlot,2,0,0,0.6806787252426147,0.16337941586971283,0.15594181418418884
87,MobileNet_Original + MobileNet_RecPlot,3,0,1,0.3430137038230896,0.5626904964447021,0.09429580718278885
87,MobileNet_Original + MobileNet_RecPlot,4,0,0,0.9193211793899536,0.04342642053961754,0.03725244849920273
87,MobileNet_Original + MobileNet_RecPlot,5,0,0,0.9976734519004822,0.0012110958341509104,0.0011154863750562072
87,MobileNet_Original + MobileNet_RecPlot,6,0,0,0.9789714813232422,0.011689438484609127,0.009339122101664543
87,MobileNet_Original + MobileNet_RecPlot,7,0,1,0.16223174333572388,0.7594098448753357,0.07835839688777924
87,MobileNet_Original + MobileNet_RecPlot,8,0,0,0.5857345461845398,0.2147553414106369,0.19951018691062927
87,MobileNet_Original + MobileNet_RecPlot,9,0,0,0.7923852801322937,0.12290740758180618,0.08470730483531952
87,MobileNet_Original + MobileNet_RecPlot,10,0,0,0.9290429949760437,0.0519799180328846,0.01897711306810379
87,MobileNet_Original + MobileNet_RecPlot,11,0,1,0.4668922424316406,0.5065716505050659,0.026536138728260994
87,MobileNet_Original + MobileNet_RecPlot,12,0,0,0.6862077116966248,0.11452702432870865,0.1992652267217636
87,MobileNet_Original + MobileNet_RecPlot,13,0,0,0.8092228174209595,0.036877769976854324,0.15389947593212128
87,MobileNet_Original + MobileNet_RecPlot,14,0,0,0.7967252731323242,0.19070160388946533,0.012573136948049068
87,MobileNet_Original + MobileNet_RecPlot,15,0,1,0.2515120804309845,0.38977473974227905,0.35871320962905884
87,MobileNet_Original + MobileNet_RecPlot,16,0,0,0.5453981757164001,0.2067335546016693,0.24786829948425293
87,MobileNet_Original + MobileNet_RecPlot,17,0,0,0.9604926109313965,0.016961362212896347,0.022546054795384407
87,MobileNet_Original + MobileNet_RecPlot,18,1,1,0.1583746075630188,0.829833984375,0.011791410855948925
87,MobileNet_Original + MobileNet_RecPlot,19,1,1,0.016167614609003067,0.9665031433105469,0.017329242080450058
87,MobileNet_Original + MobileNet_RecPlot,20,1,1,0.008144083432853222,0.9831478595733643,0.00870808307081461
87,MobileNet_Original + MobileNet_RecPlot,21,1,1,0.04319058358669281,0.8930482864379883,0.06376111507415771
87,MobileNet_Original + MobileNet_RecPlot,22,1,1,0.013369697146117687,0.9563686847686768,0.03026166558265686
87,MobileNet_Original + MobileNet_RecPlot,23,1,1,0.035938385874032974,0.9450989365577698,0.01896270364522934
87,MobileNet_Original + MobileNet_RecPlot,24,1,1,0.05950038507580757,0.8932008743286133,0.04729878529906273
87,MobileNet_Original + MobileNet_RecPlot,25,1,1,0.035230305045843124,0.8593350052833557,0.10543474555015564
87,MobileNet_Original + MobileNet_RecPlot,26,1,1,0.1323356032371521,0.7873778343200684,0.08028654754161835
87,MobileNet_Original + MobileNet_RecPlot,27,1,1,0.026053134351968765,0.940986156463623,0.032960742712020874
87,MobileNet_Original + MobileNet_RecPlot,28,1,1,0.0559360608458519,0.8916618824005127,0.05240210145711899
87,MobileNet_Original + MobileNet_RecPlot,29,1,1,0.007294751703739166,0.9153319001197815,0.07737336307764053
87,MobileNet_Original + MobileNet_RecPlot,30,1,1,0.07593809068202972,0.8273780941963196,0.0966838002204895
87,MobileNet_Original + MobileNet_RecPlot,31,1,1,0.029988743364810944,0.9599140882492065,0.01009718794375658
87,MobileNet_Original + EffNet_Original,0,0,0,0.8000422716140747,0.14317753911018372,0.05678022280335426
87,MobileNet_Original + EffNet_Original,1,0,0,0.6800734400749207,0.22559668123722076,0.09432989358901978
87,MobileNet_Original + EffNet_Original,2,0,0,0.8403986096382141,0.11647120863199234,0.04313022643327713
87,MobileNet_Original + EffNet_Original,3,0,1,0.4545959532260895,0.4741672873497009,0.07123681157827377
87,MobileNet_Original + EffNet_Original,4,0,0,0.9388910531997681,0.02176632545888424,0.03934263437986374
87,MobileNet_Original + EffNet_Original,5,0,0,0.9923829436302185,0.002904668217524886,0.0047124032862484455
87,MobileNet_Original + EffNet_Original,6,0,0,0.9787962436676025,0.018430568277835846,0.002773117274045944
87,MobileNet_Original + EffNet_Original,7,0,0,0.6008302569389343,0.3081592321395874,0.09101051092147827
87,MobileNet_Original + EffNet_Original,8,0,0,0.47509145736694336,0.17861786484718323,0.3462906777858734
87,MobileNet_Original + EffNet_Original,9,0,0,0.6291624307632446,0.03741332143545151,0.33342424035072327
87,MobileNet_Original + EffNet_Original,10,0,0,0.97418212890625,0.01883901283144951,0.006978898774832487
87,MobileNet_Original + EffNet_Original,11,0,0,0.965378999710083,0.007266972213983536,0.02735399827361107
87,MobileNet_Original + EffNet_Original,12,0,0,0.9426144361495972,0.022128207609057426,0.03525736182928085
87,MobileNet_Original + EffNet_Original,13,0,0,0.9345903396606445,0.02321125753223896,0.042198438197374344
87,MobileNet_Original + EffNet_Original,14,0,0,0.9948006868362427,0.0025906446389853954,0.0026086585130542517
87,MobileNet_Original + EffNet_Original,15,0,2,0.3695749342441559,0.017321189865469933,0.6131038665771484
87,MobileNet_Original + EffNet_Original,16,0,0,0.8252925872802734,0.033148493617773056,0.1415589302778244
87,MobileNet_Original + EffNet_Original,17,0,0,0.9700978398323059,0.010038982145488262,0.01986321248114109
87,MobileNet_Original + EffNet_Original,18,1,1,0.042060185223817825,0.93175208568573,0.026187730953097343
87,MobileNet_Original + EffNet_Original,19,1,1,0.0004241724091116339,0.9991578459739685,0.00041800455073826015
87,MobileNet_Original + EffNet_Original,20,1,1,0.004446682520210743,0.9896804094314575,0.005872961599379778
87,MobileNet_Original + EffNet_Original,21,1,1,0.0369764044880867,0.7458739876747131,0.21714961528778076
87,MobileNet_Original + EffNet_Original,22,1,1,0.006136345211416483,0.9858380556106567,0.008025644347071648
87,MobileNet_Original + EffNet_Original,23,1,1,0.016043899580836296,0.9711185693740845,0.012837565504014492
87,MobileNet_Original + EffNet_Original,24,1,1,0.051124896854162216,0.7880704998970032,0.1608046591281891
87,MobileNet_Original + EffNet_Original,25,1,1,0.014688070863485336,0.8575661182403564,0.12774580717086792
87,MobileNet_Original + EffNet_Original,26,1,1,0.04569065570831299,0.8240476846694946,0.13026168942451477
87,MobileNet_Original + EffNet_Original,27,1,1,0.016300056129693985,0.8671749830245972,0.11652486771345139
87,MobileNet_Original + EffNet_Original,28,1,1,0.0770578682422638,0.8782370686531067,0.044705115258693695
87,MobileNet_Original + EffNet_Original,29,1,1,0.004320099484175444,0.9855958819389343,0.010084033012390137
87,MobileNet_Original + EffNet_Original,30,1,1,0.06977487355470657,0.6602753400802612,0.2699497938156128
87,MobileNet_Original + EffNet_Original,31,1,1,0.07302920520305634,0.8574957251548767,0.06947505474090576
87,MobileNet_Original + EffNet_RecPlot,0,0,2,0.33435288071632385,0.17474226653575897,0.490904837846756
87,MobileNet_Original + EffNet_RecPlot,1,0,2,0.243574857711792,0.23675671219825745,0.519668459892273
87,MobileNet_Original + EffNet_RecPlot,2,0,0,0.45853519439697266,0.13504739105701447,0.4064174294471741
87,MobileNet_Original + EffNet_RecPlot,3,0,1,0.25861525535583496,0.678566575050354,0.06281820684671402
87,MobileNet_Original + EffNet_RecPlot,4,0,0,0.9428390264511108,0.02042771875858307,0.03673325479030609
87,MobileNet_Original + EffNet_RecPlot,5,0,0,0.9950854182243347,0.001344077056273818,0.0035705443006008863
87,MobileNet_Original + EffNet_RecPlot,6,0,0,0.9914941191673279,0.0038438960909843445,0.004661971237510443
87,MobileNet_Original + EffNet_RecPlot,7,0,1,0.1720765084028244,0.6916674375534058,0.13625603914260864
87,MobileNet_Original + EffNet_RecPlot,8,0,0,0.8031572103500366,0.11200998723506927,0.08483284711837769
87,MobileNet_Original + EffNet_RecPlot,9,0,0,0.8709207773208618,0.019914625212550163,0.10916456580162048
87,MobileNet_Original + EffNet_RecPlot,10,0,0,0.9753847122192383,0.017216118052601814,0.00739916879683733
87,MobileNet_Original + EffNet_RecPlot,11,0,0,0.5327662825584412,0.43224212527275085,0.034991614520549774
87,MobileNet_Original + EffNet_RecPlot,12,0,0,0.5778965950012207,0.03203354403376579,0.3900698721408844
87,MobileNet_Original + EffNet_RecPlot,13,0,2,0.4620796740055084,0.045591339468955994,0.4923289716243744
87,MobileNet_Original + EffNet_RecPlot,14,0,0,0.9897340536117554,0.006756613962352276,0.0035092844627797604
87,MobileNet_Original + EffNet_RecPlot,15,0,1,0.22065742313861847,0.48537033796310425,0.2939722239971161
87,MobileNet_Original + EffNet_RecPlot,16,0,0,0.7876327633857727,0.03319709375500679,0.1791701465845108
87,MobileNet_Original + EffNet_RecPlot,17,0,0,0.9625547528266907,0.011191596277058125,0.02625366859138012
87,MobileNet_Original + EffNet_RecPlot,18,1,1,0.01005790289491415,0.9739905595779419,0.015951523557305336
87,MobileNet_Original + EffNet_RecPlot,19,1,1,0.0011237080907449126,0.9954932332038879,0.0033830697648227215
87,MobileNet_Original + EffNet_RecPlot,20,1,1,0.09134779125452042,0.8940003514289856,0.014651886187493801
87,MobileNet_Original + EffNet_RecPlot,21,1,1,0.01447905134409666,0.9411073923110962,0.04441353306174278
87,MobileNet_Original + EffNet_RecPlot,22,1,1,0.015031003393232822,0.9713919758796692,0.01357702910900116
87,MobileNet_Original + EffNet_RecPlot,23,1,1,0.030016940087080002,0.9545185565948486,0.01546449214220047
87,MobileNet_Original + EffNet_RecPlot,24,1,1,0.056494299322366714,0.8962575197219849,0.04724816605448723
87,MobileNet_Original + EffNet_RecPlot,25,1,1,0.054292161017656326,0.8402425050735474,0.10546538233757019
87,MobileNet_Original + EffNet_RecPlot,26,1,1,0.05174856632947922,0.8686997294425964,0.07955169677734375
87,MobileNet_Original + EffNet_RecPlot,27,1,1,0.011037183925509453,0.9759944677352905,0.012968364171683788
87,MobileNet_Original + EffNet_RecPlot,28,1,1,0.024869553744792938,0.9600953459739685,0.015035120770335197
87,MobileNet_Original + EffNet_RecPlot,29,1,1,0.005321752279996872,0.9071106910705566,0.08756755292415619
87,MobileNet_Original + EffNet_RecPlot,30,1,1,0.11790009588003159,0.7746572494506836,0.1074426993727684
87,MobileNet_Original + EffNet_RecPlot,31,1,1,0.03664431348443031,0.9485533833503723,0.014802304096519947
87,MobileNet_RecPlot + EffNet_Original,0,0,0,0.5964438319206238,0.08904657512903214,0.3145095705986023
87,MobileNet_RecPlot + EffNet_Original,1,0,0,0.5721739530563354,0.06790456175804138,0.35992148518562317
87,MobileNet_RecPlot + EffNet_Original,2,0,0,0.8344112038612366,0.051008887588977814,0.11457990854978561
87,MobileNet_RecPlot + EffNet_Original,3,0,1,0.40233445167541504,0.4829811155796051,0.11468446999788284
87,MobileNet_RecPlot + EffNet_Original,4,0,0,0.9685367345809937,0.026412414386868477,0.0050508673302829266
87,MobileNet_RecPlot + EffNet_Original,5,0,0,0.9911428093910217,0.00350912450812757,0.0053481110371649265
87,MobileNet_RecPlot + EffNet_Original,6,0,0,0.962233304977417,0.026242699474096298,0.01152391079813242
87,MobileNet_RecPlot + EffNet_Original,7,0,0,0.48616892099380493,0.4861004948616028,0.02773059532046318
87,MobileNet_RecPlot + EffNet_Original,8,0,2,0.2508159875869751,0.2511405944824219,0.498043417930603
87,MobileNet_RecPlot + EffNet_Original,9,0,0,0.5304594039916992,0.1283612847328186,0.3411792814731598
87,MobileNet_RecPlot + EffNet_Original,10,0,0,0.9505250453948975,0.03698394075036049,0.01249103993177414
87,MobileNet_RecPlot + EffNet_Original,11,0,1,0.4987664818763733,0.500303328037262,0.0009302441030740738
87,MobileNet_RecPlot + EffNet_Original,12,0,0,0.7266370058059692,0.1041012704372406,0.16926175355911255
87,MobileNet_RecPlot + EffNet_Original,13,0,0,0.8548552393913269,0.02798103354871273,0.11716371774673462
87,MobileNet_RecPlot + EffNet_Original,14,0,0,0.8011552691459656,0.18846948444843292,0.010375243611633778
87,MobileNet_RecPlot + EffNet_Original,15,0,2,0.19433584809303284,0.3822163939476013,0.42344778776168823
87,MobileNet_RecPlot + EffNet_Original,16,0,0,0.6980749368667603,0.17752905189990997,0.12439602613449097
87,MobileNet_RecPlot + EffNet_Original,17,0,0,0.9892683625221252,0.007425184361636639,0.003306476166471839
87,MobileNet_RecPlot + EffNet_Original,18,1,1,0.1954192966222763,0.7708374261856079,0.03374326974153519
87,MobileNet_RecPlot + EffNet_Original,19,1,1,0.0158681683242321,0.9668021202087402,0.017329666763544083
87,MobileNet_RecPlot + EffNet_Original,20,1,1,0.0052180043421685696,0.988949179649353,0.005832843016833067
87,MobileNet_RecPlot + EffNet_Original,21,1,1,0.05262080207467079,0.7365436553955078,0.21083548665046692
87,MobileNet_RecPlot + EffNet_Original,22,1,1,0.012408925220370293,0.963222861289978,0.024368220940232277
87,MobileNet_RecPlot + EffNet_Original,23,1,1,0.02035282924771309,0.9717334508895874,0.007913745939731598
87,MobileNet_RecPlot + EffNet_Original,24,1,1,0.0204904954880476,0.8585135340690613,0.12099597603082657
87,MobileNet_RecPlot + EffNet_Original,25,1,1,0.025150813162326813,0.9444419145584106,0.030407261103391647
87,MobileNet_RecPlot + EffNet_Original,26,1,1,0.11993379890918732,0.7818978428840637,0.09816839545965195
87,MobileNet_RecPlot + EffNet_Original,27,1,1,0.029576942324638367,0.8423812389373779,0.12804174423217773
87,MobileNet_RecPlot + EffNet_Original,28,1,1,0.09020853042602539,0.8385927677154541,0.07119867950677872
87,MobileNet_RecPlot + EffNet_Original,29,1,1,0.003494482021778822,0.9208388328552246,0.07566668838262558
87,MobileNet_RecPlot + EffNet_Original,30,1,1,0.01852818764746189,0.8009748458862305,0.18049699068069458
87,MobileNet_RecPlot + EffNet_Original,31,1,1,0.04389035701751709,0.8953022360801697,0.06080742925405502
87,MobileNet_RecPlot + EffNet_RecPlot,0,0,2,0.1307544857263565,0.12061131000518799,0.7486342191696167
87,MobileNet_RecPlot + EffNet_RecPlot,1,0,2,0.1356753706932068,0.07906459271907806,0.7852600812911987
87,MobileNet_RecPlot + EffNet_RecPlot,2,0,2,0.4525478184223175,0.06958507001399994,0.47786709666252136
87,MobileNet_RecPlot + EffNet_RecPlot,3,0,1,0.20635372400283813,0.6873803734779358,0.10626585781574249
87,MobileNet_RecPlot + EffNet_RecPlot,4,0,0,0.9724847078323364,0.025073805823922157,0.0024414844810962677
87,MobileNet_RecPlot + EffNet_RecPlot,5,0,0,0.9938452243804932,0.0019485331140458584,0.004206251353025436
87,MobileNet_RecPlot + EffNet_RecPlot,6,0,0,0.9749311804771423,0.01165603008121252,0.01341276615858078
87,MobileNet_RecPlot + EffNet_RecPlot,7,0,1,0.05741514265537262,0.8696087598800659,0.07297611981630325
87,MobileNet_RecPlot + EffNet_RecPlot,8,0,0,0.5788816809654236,0.18453271687030792,0.23658554255962372
87,MobileNet_RecPlot + EffNet_RecPlot,9,0,0,0.7722177505493164,0.11086258292198181,0.116919606924057
87,MobileNet_RecPlot + EffNet_RecPlot,10,0,0,0.9517276287078857,0.035361044108867645,0.01291131041944027
87,MobileNet_RecPlot + EffNet_RecPlot,11,0,1,0.06615370512008667,0.9252784252166748,0.00856786035001278
87,MobileNet_RecPlot + EffNet_RecPlot,12,0,2,0.361919105052948,0.11400660872459412,0.5240742564201355
87,MobileNet_RecPlot + EffNet_RecPlot,13,0,2,0.38234466314315796,0.05036111921072006,0.5672942399978638
87,MobileNet_RecPlot + EffNet_RecPlot,14,0,0,0.796088695526123,0.1926354616880417,0.01127586979418993
87,MobileNet_RecPlot + EffNet_RecPlot,15,0,1,0.045418329536914825,0.8502655625343323,0.10431612282991409
87,MobileNet_RecPlot + EffNet_RecPlot,16,0,0,0.6604151129722595,0.17757762968540192,0.16200724244117737
87,MobileNet_RecPlot + EffNet_RecPlot,17,0,0,0.9817252159118652,0.008577798493206501,0.009696932509541512
87,MobileNet_RecPlot + EffNet_RecPlot,18,1,1,0.1634170264005661,0.8130759596824646,0.023507067933678627
87,MobileNet_RecPlot + EffNet_RecPlot,19,1,1,0.01656770333647728,0.9631375670433044,0.020294733345508575
87,MobileNet_RecPlot + EffNet_RecPlot,20,1,1,0.09211911261081696,0.8932691216468811,0.01461176760494709
87,MobileNet_RecPlot + EffNet_RecPlot,21,1,1,0.030123451724648476,0.9317771196365356,0.03809940442442894
87,MobileNet_RecPlot + EffNet_RecPlot,22,1,1,0.021303582936525345,0.9487768411636353,0.02991960570216179
87,MobileNet_RecPlot + EffNet_RecPlot,23,1,1,0.034325871616601944,0.9551334977149963,0.01054067350924015
87,MobileNet_RecPlot + EffNet_RecPlot,24,1,1,0.025859901681542397,0.9667006134986877,0.00743949506431818
87,MobileNet_RecPlot + EffNet_RecPlot,25,1,1,0.0647548958659172,0.9271183013916016,0.008126834407448769
87,MobileNet_RecPlot + EffNet_RecPlot,26,1,1,0.12599170207977295,0.8265498876571655,0.04745839536190033
87,MobileNet_RecPlot + EffNet_RecPlot,27,1,1,0.024314071983098984,0.9512007236480713,0.02448524348437786
87,MobileNet_RecPlot + EffNet_RecPlot,28,1,1,0.03802022710442543,0.9204510450363159,0.04152868688106537
87,MobileNet_RecPlot + EffNet_RecPlot,29,1,1,0.00449613481760025,0.8423536419868469,0.15315020084381104
87,MobileNet_RecPlot + EffNet_RecPlot,30,1,1,0.06665341556072235,0.9153566956520081,0.017989901825785637
87,MobileNet_RecPlot + EffNet_RecPlot,31,1,1,0.0075054531916975975,0.9863598346710205,0.006134673021733761
87,EffNet_Original + EffNet_RecPlot,0,0,0,0.5165566205978394,0.04308265075087547,0.4403606951236725
87,EffNet_Original + EffNet_RecPlot,1,0,0,0.5318751335144043,0.026655297726392746,0.44146960973739624
87,EffNet_Original + EffNet_RecPlot,2,0,0,0.6122676134109497,0.022676857188344002,0.36505553126335144
87,EffNet_Original + EffNet_RecPlot,3,0,1,0.317935973405838,0.5988571643829346,0.08320686966180801
87,EffNet_Original + EffNet_RecPlot,4,0,0,0.9920545816421509,0.0034137158654630184,0.0045316750183701515
87,EffNet_Original + EffNet_RecPlot,5,0,0,0.9885547757148743,0.003642105730250478,0.00780316861346364
87,EffNet_Original + EffNet_RecPlot,6,0,0,0.9747560620307922,0.018397163599729538,0.006846762262284756
87,EffNet_Original + EffNet_RecPlot,7,0,0,0.4960136115550995,0.41835808753967285,0.0856282189488411
87,EffNet_Original + EffNet_RecPlot,8,0,0,0.4682386517524719,0.14839527010917664,0.38336607813835144
87,EffNet_Original + EffNet_RecPlot,9,0,0,0.6089949607849121,0.025368498638272285,0.36563652753829956
87,EffNet_Original + EffNet_RecPlot,10,0,0,0.996866762638092,0.002220144961029291,0.0009130979306064546
87,EffNet_Original + EffNet_RecPlot,11,0,0,0.5646405220031738,0.4259738028049469,0.009385720826685429
87,EffNet_Original + EffNet_RecPlot,12,0,0,0.6183258891105652,0.02160777896642685,0.36006638407707214
87,EffNet_Original + EffNet_RecPlot,13,0,0,0.507712185382843,0.03669460862874985,0.4555932283401489
87,EffNet_Original + EffNet_RecPlot,14,0,0,0.9941641688346863,0.004524494055658579,0.0013113913591951132
87,EffNet_Original + EffNet_RecPlot,15,0,1,0.1634811908006668,0.4778119921684265,0.3587068021297455
87,EffNet_Original + EffNet_RecPlot,16,0,0,0.9403095841407776,0.003992572892457247,0.05569786950945854
87,EffNet_Original + EffNet_RecPlot,17,0,0,0.9913305044174194,0.001655417843721807,0.00701408926397562
87,EffNet_Original + EffNet_RecPlot,18,1,1,0.047102585434913635,0.9149940609931946,0.03790338337421417
87,EffNet_Original + EffNet_RecPlot,19,1,1,0.0008242616313509643,0.9957922697067261,0.003383494447916746
87,EffNet_Original + EffNet_RecPlot,20,1,1,0.08842170983552933,0.8998016715049744,0.011776646599173546
87,EffNet_Original + EffNet_RecPlot,21,1,1,0.023909268900752068,0.7846028804779053,0.19148790836334229
87,EffNet_Original + EffNet_RecPlot,22,1,1,0.014070231467485428,0.9782462120056152,0.007683583535254002
87,EffNet_Original + EffNet_RecPlot,23,1,1,0.01443138811737299,0.9811530709266663,0.004415537230670452
87,EffNet_Original + EffNet_RecPlot,24,1,1,0.017484407871961594,0.8615702390670776,0.12094535678625107
87,EffNet_Original + EffNet_RecPlot,25,1,1,0.04421267285943031,0.9253494143486023,0.030437901616096497
87,EffNet_Original + EffNet_RecPlot,26,1,1,0.039346762001514435,0.8632197380065918,0.09743353724479675
87,EffNet_Original + EffNet_RecPlot,27,1,1,0.014560995623469353,0.877389669418335,0.10804938524961472
87,EffNet_Original + EffNet_RecPlot,28,1,1,0.05914203077554703,0.9070262908935547,0.033831700682640076
87,EffNet_Original + EffNet_RecPlot,29,1,1,0.001521482365205884,0.9126176238059998,0.08586087822914124
87,EffNet_Original + EffNet_RecPlot,30,1,1,0.060490190982818604,0.7482539415359497,0.1912558674812317
87,EffNet_Original + EffNet_RecPlot,31,1,1,0.05054591968655586,0.8839415311813354,0.06551253795623779
87,MobileNet_Original + MobileNet_Original,0,0,0,0.6178385019302368,0.2748371362686157,0.10732433944940567
87,MobileNet_Original + MobileNet_Original,1,0,1,0.39177316427230835,0.43569809198379517,0.1725287288427353
87,MobileNet_Original + MobileNet_Original,2,0,0,0.6866661310195923,0.22884173691272736,0.08449212461709976
87,MobileNet_Original + MobileNet_Original,3,0,1,0.39527520537376404,0.5538766384124756,0.05084814131259918
87,MobileNet_Original + MobileNet_Original,4,0,0,0.889675498008728,0.038780327886343,0.07154421508312225
87,MobileNet_Original + MobileNet_Original,5,0,0,0.9989135265350342,0.0006066397181712091,0.0004797789442818612
87,MobileNet_Original + MobileNet_Original,6,0,0,0.9955344200134277,0.0038773042615503073,0.0005883270059712231
87,MobileNet_Original + MobileNet_Original,7,0,1,0.27689310908317566,0.5814685821533203,0.14163830876350403
87,MobileNet_Original + MobileNet_Original,8,0,0,0.8100099563598633,0.14223258197307587,0.04775744304060936
87,MobileNet_Original + MobileNet_Original,9,0,0,0.8910883069038391,0.031959448009729385,0.0769522562623024
87,MobileNet_Original + MobileNet_Original,10,0,0,0.9527000784873962,0.03383498638868332,0.013464969582855701
87,MobileNet_Original + MobileNet_Original,11,0,0,0.9335048198699951,0.013535333797335625,0.05295989289879799
87,MobileNet_Original + MobileNet_Original,12,0,0,0.9021852016448975,0.03255397453904152,0.0652608647942543
87,MobileNet_Original + MobileNet_Original,13,0,0,0.8889577984809875,0.032107993960380554,0.0789341852068901
87,MobileNet_Original + MobileNet_Original,14,0,0,0.9903706908226013,0.00482276501134038,0.004806552082300186
87,MobileNet_Original + MobileNet_Original,15,0,2,0.42675116658210754,0.024879541248083115,0.548369288444519
87,MobileNet_Original + MobileNet_Original,16,0,0,0.6726158261299133,0.06235301494598389,0.26503121852874756
87,MobileNet_Original + MobileNet_Original,17,0,0,0.9413220882415771,0.01957515813410282,0.039102789014577866
87,MobileNet_Original + MobileNet_Original,18,1,1,0.00501550268381834,0.9907486438751221,0.0042358702048659325
87,MobileNet_Original + MobileNet_Original,19,1,1,0.0007236188394017518,0.9988588094711304,0.00041757983854040504
87,MobileNet_Original + MobileNet_Original,20,1,1,0.007372761610895395,0.9838790893554688,0.00874820165336132
87,MobileNet_Original + MobileNet_Original,21,1,1,0.02754618600010872,0.9023786187171936,0.07007525116205215
87,MobileNet_Original + MobileNet_Original,22,1,1,0.0070971171371638775,0.9789838194847107,0.013919089920818806
87,MobileNet_Original + MobileNet_Original,23,1,1,0.031629450619220734,0.9444840550422668,0.02388652041554451
87,MobileNet_Original + MobileNet_Original,24,1,1,0.09013478457927704,0.8227577805519104,0.08710745722055435
87,MobileNet_Original + MobileNet_Original,25,1,1,0.02476755902171135,0.7724591493606567,0.20277327299118042
87,MobileNet_Original + MobileNet_Original,26,1,1,0.05809246003627777,0.8295276761054993,0.11237985640764236
87,MobileNet_Original + MobileNet_Original,27,1,1,0.01277624536305666,0.9657799005508423,0.021443862468004227
87,MobileNet_Original + MobileNet_Original,28,1,1,0.04278538376092911,0.9313060641288757,0.02590852975845337
87,MobileNet_Original + MobileNet_Original,29,1,1,0.008120369166135788,0.9800889492034912,0.011790704913437366
87,MobileNet_Original + MobileNet_Original,30,1,1,0.12718477845191956,0.6866786479949951,0.18613660335540771
87,MobileNet_Original + MobileNet_Original,31,1,1,0.059127602726221085,0.9221076369285583,0.01876481994986534
87,MobileNet_RecPlot + MobileNet_RecPlot,0,0,2,0.21064169704914093,0.16657523810863495,0.6227830648422241
87,MobileNet_RecPlot + MobileNet_RecPlot,1,0,2,0.17597420513629913,0.1203138530254364,0.7037119269371033
87,MobileNet_RecPlot + MobileNet_RecPlot,2,0,0,0.6746914386749268,0.0979171097278595,0.22739151120185852
87,MobileNet_RecPlot + MobileNet_RecPlot,3,0,1,0.29075223207473755,0.5715043544769287,0.13774347305297852
87,MobileNet_RecPlot + MobileNet_RecPlot,4,0,0,0.9489668011665344,0.04807250574231148,0.0029606763273477554
87,MobileNet_RecPlot + MobileNet_RecPlot,5,0,0,0.9964332580566406,0.0018155518919229507,0.0017511937767267227
87,MobileNet_RecPlot + MobileNet_RecPlot,6,0,0,0.9624085426330566,0.019501572474837303,0.018089916557073593
87,MobileNet_RecPlot + MobileNet_RecPlot,7,0,1,0.04757038503885269,0.9373511075973511,0.015078486874699593
87,MobileNet_RecPlot + MobileNet_RecPlot,8,0,0,0.36145907640457153,0.28727805614471436,0.3512628972530365
87,MobileNet_RecPlot + MobileNet_RecPlot,9,0,0,0.6936822533607483,0.21385537087917328,0.09246235340833664
87,MobileNet_RecPlot + MobileNet_RecPlot,10,0,0,0.9053859114646912,0.07012484967708588,0.024489253759384155
87,MobileNet_RecPlot + MobileNet_RecPlot,11,0,1,0.0002796900225803256,0.9996079802513123,0.00011238378647249192
87,MobileNet_RecPlot + MobileNet_RecPlot,12,0,0,0.4702302813529968,0.19650010764598846,0.3332696557044983
87,MobileNet_RecPlot + MobileNet_RecPlot,13,0,0,0.7294877171516418,0.041647545993328094,0.22886474430561066
87,MobileNet_RecPlot + MobileNet_RecPlot,14,0,0,0.6030797958374023,0.37658044695854187,0.02033972181379795
87,MobileNet_RecPlot + MobileNet_RecPlot,15,0,1,0.07627298682928085,0.7546699643135071,0.16905710101127625
87,MobileNet_RecPlot + MobileNet_RecPlot,16,0,0,0.4181804955005646,0.35111409425735474,0.2307053953409195
87,MobileNet_RecPlot + MobileNet_RecPlot,17,0,0,0.9796631336212158,0.014347565360367298,0.005989320110529661
87,MobileNet_RecPlot + MobileNet_RecPlot,18,1,1,0.3117337226867676,0.6689193248748779,0.019346952438354492
87,MobileNet_RecPlot + MobileNet_RecPlot,19,1,1,0.0316116102039814,0.9341474771499634,0.034240905195474625
87,MobileNet_RecPlot + MobileNet_RecPlot,20,1,1,0.008915404789149761,0.9824166297912598,0.008667964488267899
87,MobileNet_RecPlot + MobileNet_RecPlot,21,1,1,0.0588349923491478,0.8837180733680725,0.05744699388742447
87,MobileNet_RecPlot + MobileNet_RecPlot,22,1,1,0.01964227668941021,0.933753490447998,0.04660424217581749
87,MobileNet_RecPlot + MobileNet_RecPlot,23,1,1,0.04024731367826462,0.9457138180732727,0.01403888314962387
87,MobileNet_RecPlot + MobileNet_RecPlot,24,1,1,0.028865987434983253,0.9636439085006714,0.007490115240216255
87,MobileNet_RecPlot + MobileNet_RecPlot,25,1,1,0.0456930436193943,0.9462108016014099,0.008096197620034218
